,target,tweet_cleaned
1919,0, charitytuesday comfortdoll   take pic of band with comfort doll    auction pic on ebay   send proceeds to World Vision   no brainer 
1920,0, charitytuesday jessicastrust bullyinguk hearingdogs eczemasupport air ambulance all good causes who need our support 
1921,0, chaser was pretty good tonight  I miss the old eps  but it was much better than what could have been  So kudos to the boys 
1922,0, chesterday    
1923,0, chesterday Chester get back here  
1924,0, chesterday i thought everyday was chesterday   oh no wait  thats just in my head  lol well it should b everyday 
1925,0, chuck Follow us at ChuckMeMondays  Watch the Tango tonight at    Chick fights  Romance  Action   amp  Sarah is a red dress    chuckmemondays
1926,0, chuckmemondays  chuck is nearly here 
1927,0, chuckmemondays not watching  but thought I d tweet it  
1928,0, civicsummit welcome www thetylerallen com on the content creation team 
1929,0, clothdiapers is a trending topic on twitter  amazing  it s about time  
1930,0, cloudforce is the top trend  I am surprised  But I couldn t have loved it more  
1931,0, com     we have a quiz  again    Feliza is bugging us again  its getting very annoying 
1932,0, comcast on the phone told me they do not have M Cards but installer did  so that was a nice surprise 
1933,0, ComiCon to show  Dollhouse       quot Epitaph One quot  The unaired   Cable Quota DVD Extra  episode with feliciaday 
1934,0, Confession I have a crush on a supposed friend   EEK   
1935,0, cost   aroldi is answering some questions   now Maz is on stage 
1936,0, CSI Miami walking on footpath 
1937,0, CSS is wonderful  said chrispirillo
1938,0, cycling      miles out  had to get to bike shop  now i gotta make it home    backontrack
1939,0, delongeday  Magic with sister    delongeday
1940,0, delongeday  delongeday  delongeday  delongeday  delongeday  delongeday  delongeday  delongeday  delongeday  delongeday 
1941,0, humor  viccek    Mobil WC  
1942,0, i love the verse  quot  when i grab your neck  I touch your soul   quot   Yeezy  and take that how you want to 
1943,0, idontlikewhen PPL TALK ABT OTHER PPL KIDS   ALL CHILDREN ARE PRECIOUS 
1944,0, ifUfromNOLA you knew it was time from Christmas when Mr  Bingle arrived on Canal at Holmes es  
1945,0, ilove J S     b c he is staying true to  ihate smh  Love your honesty  
1946,0, imaddicted adducte   AriesVenusStarr 
1947,0, imaddicted to suuuusshhhhiiii 
1948,0, imperfectangel 
1949,0,  qoinq natural w  my hair startinq today   
1950,0, r amp r watching my girl
1951,0, rbannapurna   quot mooorning blip crew  jakite tubilino Looney rodrigolab theclockworkbox zephyrlily     quot    
1952,0,  Reading FMLs  
1953,0, really  ok i ll wait to read it   
1954,0, recess   
1955,0, redheads always win  Lol 
1956,0, reece your a dog 
1957,0, remembered something while reading   quot shut up and hug or I ll hit you both with a tennis racket  quot  good times  I miss it sometimes 
1958,0, right back at ya DaRealSebastian
1959,0, Right  Robin Hood me thinks  then bed 
1960,0, RIM aims to cross categories with BlackBerry Tour  Reuters   Geek  WebTech  News 
1961,0, rosales is cool
1962,0, running out of pulse  but it was a funn call   
1963,0, InappropriateMovies Who s Afraid of Virgin Woolf 
1964,0, Indiavotes   loved Sameer Arora s line    quot not seeing Karat on TV is itself worth     points for the markets quot    
1965,0, ineedafade if you ve lost an article of clothing in my room and u still can t find it  
1966,0, inever had sex w     bitches at once     ok im lying phaha  i love females 
1967,0, inmyhead  I want to blow this house up  k  good nite 
1968,0, internationalmusicday we need your help so come sign the petition  we will all benefit  
1969,0, iphone  spotify I m now able to run spotify on my iPhone  through a remote desktop session to my pc using Jaadu RDP  It works 
1970,0, iphone gs  iphone mine just got a tracking number and has left from SHENZHEN CN 
1971,0, ipv summit   yes Windows OS has  quot power shell quot    weeeee   how useless 
1972,0, SAT s in the mornin  fun night  lol shannon  can you say orajel        quot so this is what lip injections would feel like  quot 
1973,0, shit  being happy shouldn t be this complex 
1974,0, Shower Park Call Me I ll Stay There For A Few Hours Maybe Bye  lt  
1975,0, sierra s gon  be super sierra and invade my brother s hideout in graffiti town to go interrogate him  goodbye twitter   lt  
1976,0, signing back on jacob s myspace  xD got bored  ahaha  annies  ex  boyfriend 
1977,0, sitting at home
1978,0,  sitting on a plane    en route to MIA and then on to SJO  Nap time   in Carolina  PR 
1979,0,  Sleep  homework all day    Text me cute things to wake up to tomorrow 
1980,0, SMILE   Rest WARRIORS OF The MIGHTY Yah     well done 
1981,0, smiles from all of us  jtv 
1982,0, Smiley Faces times a billion  That s how jevin makes me feel            
1983,0, so excited for this weekend
1984,0, so happy it is found           
1985,0, so happy  going to the Blink FOB P ATD show   
1986,0,  So I was watching Robot Chicken last night and officialTila was out it  I lol d  
1987,0, iranelection  please send respectful requests re scheduled maintenance to supporttwitter com   BE NICE   TY  
1988,0, iranelection Recount real time update       to A nejad and counting  
1989,0, IranElection VOTE FOR ME BY FOLLOWING ME  FOLLOW ME FOLLOW ME FOLLOW ME TIGER
1990,0, IranElection VOTE FOR ME BY FOLLOWING ME  FOLLOW ME FOLLOW ME FOLLOW ME IranElection VOTE FOR ME BY FOLLOWING ME  FOLLOW ME
1991,0, iremember  cont   turned around n beat the brakes off that ho  Good Times  Haven t been in a fight since   Wht can i say  Ppl love me 
1992,0, Iremember a time when there was only one case of swine flu in the Philippines  Now we have almost      
1993,0, iremember FOLLOW ME 
1994,0, iremember having zero followers yesterday  and now it s     Follow me  Thanks 
1995,0, iremember meeting you for the first time    
1996,0, iremember mork and mindy 
1997,0, iremember my fav song  lol
1998,0, IRemember My First Real Boyfriend   Well My First Period   Alan Bryd  Awwwwwwwwwwwwwww 
1999,0, delongeday is getting shorter from the top  only a little more to goooo 
2000,0, dontfollowsunday mileycyrus ddlovato and any other disney children 
2001,0, dontuhateitwhen i start twittering random lame ish   LOL    just unfollow 
2002,0, dontuhateitwhen ppl be lying on you  amp  act like they aint do it  smiling alll in ya face like     amp  im looking like  l
2003,0, DotNetNuke  jQuery  jQueryUI drag and drop portlets skin now themeroller ready  live demo this time  
2004,0, doyourememberwhen    my lips first touched yours  lt   rhyantweets 
2005,0, so much to look forward to 
2006,0, so wide     the highest HD    so far 
2007,0, some how i just cant stop  I  lt   U
2008,0,  starts work again in   weeks  Cannot wait to have moneyyyyyyyyyyyy 
2009,0,   Steve Jobs
2010,0, Still up   really bored  jus needin someone to talk to 
2011,0, doyourememberwhen England won against Germany      
2012,0, dpcampswe     
2013,0, drunkcamp for those who wanna join    riadhelhammi Houeida sorry  m adech n awedha 
2014,0, Dubai how many Twitter users in Media City  Lets count   usage   dmctweetcount  number    dmctweetcount    
2015,0, e things are moving kind of slow  like    really slow  But  not as slow as nintendo   hohoho
2016,0, e  heh just proving that they are playing it live  
2017,0, e  Hey ubi  PS soccer sucks 
2018,0, E  might be cool   I ll have to check it out   The Philly Comic show was yesterday  didn t get to go   It s comming to Baltimore in Fall 
2019,0, earthday is next week  
2020,0, eBucks   gt    maybe  we ll see after we ve moved into the house  Could be awesome 
2021,0, eco tweeple  Help for the snails who think it s Club Med in my flowers   Nice  of course  Daughter likes the snails  
2022,0, ecomonday candita smilinggreenmom greenmoms mcmilker chrisecoprint Nature org greenupgrader 
2023,0, EminemMouthfulofBoratAssFTW  lt   the higlight of the show so far    other than Harry Potter preview  
2024,0, etsy Southwestern hair sticks     A little daintier than her last batch  
2025,0, eu   if its true that the Tories are top in Wales   I don t think I ll stop laughing until Tuesday   Ironic does even start to cover it  
2026,0, EU   In   years we need a best coverage  World  take a look here  yes  here  Europe is moving 
2027,0, eurovision   valenki   winter boots  i normal no  
2028,0, examen   Succes allemaal    
2029,0, f    renault spun off but this time it was not Piquet 
2030,0, f  Congrats to Red Bull  Nice to see all the money I spend on their drinks going to good use at last 
2031,0, f  in a few hours guess who is sleepin in the living room 
2032,0, iremember Playing On The Sega Mega Drive   Sonic The Hedgehog  Alex Kidd  amp  Some Random Ninja Game  I Loved That   I Thought It Rocked    
2033,0, iremember playing street fighter and marvel vs  captain   
2034,0, iremember POKEMON  ooh good memories 
2035,0, iremember rollin up one pant leg so you could see my drop socks  evenly ruffled by the way   
2036,0, iremember Sex In The Morning Before Work  lol Mornin  Twitts  
2037,0, iremember sliding down stairs on my mums roasting tin 
2038,0, iremember the HUGE smile my dad had on his face when he held his baby girl for the first time   i love him
2039,0, Iremember the skipper grows up doll    move her arms up and down and her boobs grow  lol  
2040,0, IRemember the song of johncmayer  back to you  so i am now making a remix  back to you baby
2041,0, iremember the time i got smashed out in my house party when i got my  st job in canada and the cops came over at  am to stop it  
2042,0, iremember waking up for AC Slater on Saved By The Bell   am 
2043,0, iremember Watchin the movie Clueless singin    Rollin with the Homies  LOL 
2044,0, iremember watching G I Joe and dreaming of joining the army lol 
2045,0, Iremember what I just remembered  
2046,0, iremember when i cooked eggs this morning  www emerico com
2047,0, iremember when I had to be in  when the street lights come on   Amazing how they always came on later where I was than at home 
2048,0, iremember when i lived  home  amp  couldnt wait   get my own place      luv havin my space  
2049,0, iremember When I Rolled Out Of The Bed On Holiday And Landed In A Suitcase 
2050,0, F  Very impressive by Heikki and Rubens 
2051,0, facup really the score was Chelsea   Everton    the ball off bar was over line  so Everton no chance  Game started with lots of energy 
2052,0, faibw  The Nightrats Chiffon Daydream  you won t be able to stop following    
2053,0, familyforce   danceordiewithavengeance may    go get it 
2054,0, familyforce   FF  I love all of u FF  fans that I ve talked to on here  your all awesome ppl
2055,0, favoritelyrics anything by LUPE FIASCO  
2056,0, fb is going to the talent show at DCHS  
2057,0, feelCRUNCHED  when u publically show someone how much u love them and u don t get anything near the same kind of response   
2058,0, feliciadayrumors feliciaday was originally cast to play the First Evil in the final season of Buffy  
2059,0, Festival Essen  Dosensuppe 
2060,0, FF  TreverMcGhee AbuzzB lovinbeauty Glowelle tbcbeauty mypageantplace pnwlocalnews weplaygreen sheagunther ShaunaCausey
2061,0, FF  JOY co  creators  theelfinpoet womanlinks MsFitUniverse cath     silixell creationsoflove frankannie EarthLifeShop
2062,0, FF aureliom Thanks for the love  
2063,0, FF BeaconOfLight would prefer we follow our Constitution 
2064,0, FF cwthegame  lt     Because I have a feeling you may not have seen the last of this amazing black show   Just a hunch 
